AFP_1/encode	Afp
GCM1_SOX2_1/taiple	Sry
GCM1_SPDEF_1/taiple	Gcm1
GCM1_SPDEF_1/taiple	Gcm2
GCM1_SPDEF_1/taiple	Spdef
GCM1_SPDEF_2/taiple	Gcm1
GCM1_SPDEF_2/taiple	Gcm2
GCM1_SPDEF_2/taiple	Spdef
GCM1_TBX21_1/taiple	Eomes
GCM1_TBX21_1/taiple	Gcm1
GCM1_TBX21_1/taiple	Gcm2
GCM1_TBX21_1/taiple	Tbr1
GCM1_TBX21_1/taiple	Tbx21
GCM1_TBX21_2/taiple	Eomes
GCM1_TBX21_2/taiple	Gcm1
GCM1_TBX21_2/taiple	Gcm2
GCM1_TBX21_2/taiple	Tbr1
GCM1_TBX21_2/taiple	Tbx21
GCM2_DLX2_1/taiple	Dlx1
GCM2_DLX2_1/taiple	Dlx2
GCM2_DLX2_1/taiple	Dlx3
GCM2_DLX2_1/taiple	Dlx4
GCM2_DLX2_1/taiple	Dlx5
GCM2_DLX2_1/taiple	Dlx6
GCM2_DLX2_1/taiple	Gcm1
GCM2_DLX2_1/taiple	Gcm2
GCM2_DLX3_1/taiple	Dlx1
GCM2_DLX3_1/taiple	Dlx2
GCM2_DLX3_1/taiple	Dlx3
GCM2_DLX3_1/taiple	Dlx4
GCM2_DLX3_1/taiple	Dlx5
GCM2_DLX3_1/taiple	Dlx6
GCM2_DLX3_1/taiple	Gcm1
GCM2_DLX3_1/taiple	Gcm2
GCM2_DRGX_1/taiple	Gcm1
GCM2_DRGX_1/taiple	Gcm2
GCM2_DRGX_2/taiple	Gcm1
GCM2_DRGX_2/taiple	Gcm2
GCM2_E2F8_1/taiple	E2f8
GCM2_E2F8_1/taiple	Gcm1
GCM2_E2F8_1/taiple	Gcm2
GCM2_EOMES_1/taiple	Eomes
GCM2_EOMES_1/taiple	Gcm1
GCM2_EOMES_1/taiple	Gcm2
GCM2_EOMES_1/taiple	Tbr1
GCM2_EOMES_1/taiple	Tbx21
GCM2_HES7_1/taiple	Gcm1
GCM2_HES7_1/taiple	Gcm2
GCM2_HES7_1/taiple	Hes7
GCM2_MAX_1/taiple	Gcm1
GCM2_MAX_1/taiple	Gcm2
GCM2_MAX_1/taiple	Max
GCM2_ONECUT2_1/taiple	Gcm1
GCM2_ONECUT2_1/taiple	Gcm2
GCM2_ONECUT2_1/taiple	Onecut1
GCM2_ONECUT2_1/taiple	Onecut2
GCM2_ONECUT2_1/taiple	Onecut3
GCM2_PITX1_1/taiple	Alx1
GCM2_PITX1_1/taiple	Alx3
GCM2_PITX1_1/taiple	Alx4
GCM2_PITX1_1/taiple	Arx
GCM2_PITX1_1/taiple	Dmbx1
GCM2_PITX1_1/taiple	Esx1
GCM2_PITX1_1/taiple	Gcm1
GCM2_PITX1_1/taiple	Gcm2
GCM2_PITX1_1/taiple	Isx
GCM2_PITX1_1/taiple	Phox2a
GCM2_PITX1_1/taiple	Phox2b
GCM2_PITX1_1/taiple	Pitx1
GCM2_PITX1_1/taiple	Pitx2
GCM2_PITX1_1/taiple	Pitx3
GCM2_PITX1_1/taiple	Prrx1
GCM2_PITX1_1/taiple	Prrx2
GCM2_PITX1_1/taiple	Rax
GCM2_PITX1_1/taiple	Shox2
GCM2_PITX1_1/taiple	Uncx
GCM2_PITX1_1/taiple	Vsx1
GCM2_PITX1_1/taiple	Vsx2
GCM2_PITX1_2/taiple	Alx1
GCM2_PITX1_2/taiple	Alx3
GCM2_PITX1_2/taiple	Alx4
GCM2_PITX1_2/taiple	Arx
GCM2_PITX1_2/taiple	Dmbx1
GCM2_PITX1_2/taiple	Esx1
GCM2_PITX1_2/taiple	Gcm1
GCM2_PITX1_2/taiple	Gcm2
GCM2_PITX1_2/taiple	Isx
GCM2_PITX1_2/taiple	Phox2a
GCM2_PITX1_2/taiple	Phox2b
GCM2_PITX1_2/taiple	Pitx1
GCM2_PITX1_2/taiple	Pitx2
GCM2_PITX1_2/taiple	Pitx3
GCM2_PITX1_2/taiple	Prrx1
GCM2_PITX1_2/taiple	Prrx2
GCM2_PITX1_2/taiple	Rax
GCM2_PITX1_2/taiple	Shox2
GCM2_PITX1_2/taiple	Uncx
GCM2_PITX1_2/taiple	Vsx1
GCM2_PITX1_2/taiple	Vsx2
GCM2_SOX15_1/taiple	Gcm1
GCM2_SOX15_1/taiple	Gcm2
GCM2_SOX15_1/taiple	Sox1
GCM2_SOX15_1/taiple	Sox14
GCM2_SOX15_1/taiple	Sox15
GCM2_SOX15_1/taiple	Sox2
GCM2_SOX15_1/taiple	Sox21
GCM2_SOX15_1/taiple	Sox3
GCM2_SOX15_1/taiple	Sry
GCM2_SOX15_2/taiple	Gcm1
GCM2_SOX15_2/taiple	Gcm2
GCM2_SOX15_2/taiple	Sox1
GCM2_SOX15_2/taiple	Sox14
GCM2_SOX15_2/taiple	Sox15
GCM2_SOX15_2/taiple	Sox2
GCM2_SOX15_2/taiple	Sox21
GCM2_SOX15_2/taiple	Sox3
GCM2_SOX15_2/taiple	Sry
GCM2_SOX15_3/taiple	Gcm1
GCM2_SOX15_3/taiple	Gcm2
GCM2_SOX15_3/taiple	Sox1
GCM2_SOX15_3/taiple	Sox14
GCM2_SOX15_3/taiple	Sox15
GCM2_SOX15_3/taiple	Sox2
GCM2_SOX15_3/taiple	Sox21
GCM2_SOX15_3/taiple	Sox3
GCM2_SOX15_3/taiple	Sry
GCM2_SOX15_4/taiple	Gcm1
GCM2_SOX15_4/taiple	Gcm2
GCM2_SOX15_4/taiple	Sox1
GCM2_SOX15_4/taiple	Sox14
GCM2_SOX15_4/taiple	Sox15
GCM2_SOX15_4/taiple	Sox2
GCM2_SOX15_4/taiple	Sox21
GCM2_SOX15_4/taiple	Sox3
GCM2_SOX15_4/taiple	Sry
GCM2_TBX21_2/taiple	Eomes
GCM2_TBX21_2/taiple	Gcm1
GCM2_TBX21_2/taiple	Gcm2
GCM2_TBX21_2/taiple	Tbr1
GCM2_TBX21_2/taiple	Tbx21
GCM2_TEF_1/taiple	Dbp
GCM2_TEF_1/taiple	Gcm1
GCM2_TEF_1/taiple	Gcm2
GCM2_TEF_1/taiple	Hlf
GCM2_TEF_1/taiple	Tef
GFI1B_1/encode	Gfi1
GFI1B_1/encode	Gfi1b
GFY-Staf(?,Zf)/Promoter/Homer	Egr1
GFY-Staf(?,Zf)/Promoter/Homer	Egr2
GFY-Staf(?,Zf)/Promoter/Homer	Egr3
GFY-Staf(?,Zf)/Promoter/Homer	Egr4
GFY-Staf(?,Zf)/Promoter/Homer	Setdb1
GLI2/MA0734.1/Jaspar	Gli1
GLI2/MA0734.1/Jaspar	Gli2
GLI2/MA0734.1/Jaspar	Gli3
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Gli1
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Gli2
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Gli3
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Zic1
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Zic2
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Zic3
GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	Zic4
GLIS1/MA0735.1/Jaspar	Glis1
GLIS1/MA0735.1/Jaspar	Glis2
GLIS1/MA0735.1/Jaspar	Glis3
GMEB2_1/encode	Gmeb2
GMEB2_2/encode	Gmeb2
GMEB2_3/encode	Gmeb2
GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)/Homer	Grhl1
GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)/Homer	Grhl2
GTF2I_1/encode	Gtf2i
GZF1_1/encode	Gzf1
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata1
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata2
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata3
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata4
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata5
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata6
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Hdac2
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Hmgn3
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	Gata1
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	Gata2
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	Gata3
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	Gata4
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	Gata5
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer	Gata6
Gfi1/MA0038.1/Jaspar	Gfi1
Gfi1/MA0038.1/Jaspar	Gfi1b
Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer	Gfi1
Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer	Gfi1b
Gmeb1/MA0615.1/Jaspar	Gmeb1
Gmeb1/MA0615.1/Jaspar	Gmeb2
HDAC2_disc4/encode	Hdac2
HDAC2_disc5/encode	Hdac2
HDAC2_disc6/encode	Hdac2
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	Tcf12
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	Tcf3
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer	Tcf4
HERPUD1_1/encode	Herpud1
HES1_1/encode	Hes1
HES1_1/encode	Hes2
HES5/MA0821.1/Jaspar	Hes5
HES5/MA0821.1/Jaspar	Hes7
HES5/MA0821.1/Jaspar	Hey1
HES5/MA0821.1/Jaspar	Hey2
HES5/MA0821.1/Jaspar	Heyl
HESX1_2/encode	Hesx1
HESX1_2/encode	Lhx2
HESX1_2/encode	Lhx9
HEY1_disc2/encode	Hey1
HEY1_disc2/encode	Hey2
HEY1_disc2/encode	Heyl
HIC1_1/encode	Hic1
HIC1_2/encode	Hic1
HIC1_4/encode	Hic1
HIC2/MA0738.1/Jaspar	Hic1
HIC2/MA0738.1/Jaspar	Hic2
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	Arnt
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	Arnt2
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	Epas1
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	Hif1a
HINFP/MA0131.2/Jaspar	Hinfp
HINFP_3/encode	Hinfp
HINFP_4/encode	Hinfp
HLF_1/encode	Dbp
HLF_1/encode	Hlf
HLF_1/encode	Tef
HLTF/MA0109.1/Jaspar	Hltf
HMBOX1/MA0895.1/Jaspar	Hmbox1
HMBOX1/MA0895.1/Jaspar	Hnf1a
HMBOX1/MA0895.1/Jaspar	Hnf1b
HMGA1_2/encode	Hmga1
HMX3_1/encode	Hmx1
HMX3_1/encode	Hmx2
HMX3_1/encode	Hmx3
HNF1_1/encode	Hnf1a
HNF1_1/encode	Hnf1b
HNF4_known10/encode	Rxra
HNF4_known10/encode	Rxrb
HNF4_known10/encode	Rxrg
HNF4_known16/encode	Hnf4a
HNF4_known16/encode	Hnf4g
HNF4_known17/encode	Hnf4a
HNF4_known17/encode	Hnf4g
HNF4_known21/encode	Hnf4a
HNF4_known21/encode	Hnf4g
HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer	Hnf4a
HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer	Hnf4g
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	Cux1
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	Cux2
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	Onecut1
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	Onecut2
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	Onecut3
HOX13_MEIS1_1/taiple	Meis1
HOX13_MEIS1_1/taiple	Meis2
HOX13_MEIS1_1/taiple	Meis3
HOX13_MEIS1_1/taiple	Pknox1
HOX13_MEIS1_1/taiple	Pknox2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Gsx1
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Gsx2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa1
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa3
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa5
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa6
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxa7
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb2
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb3
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb5
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb6
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb7
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxb8
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxc4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxc5
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxc6
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxc8
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxd3
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxd4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Hoxd8
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Pbx4
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	Pdx1
HOXA3_1/encode	Gsx1
HOXA3_1/encode	Gsx2
HOXA3_1/encode	Hoxa1
HOXA3_1/encode	Hoxa2
HOXA3_1/encode	Hoxa3
HOXA3_1/encode	Hoxa4
HOXA3_1/encode	Hoxa5
HOXA3_1/encode	Hoxa6
HOXA3_1/encode	Hoxa7
HOXA3_1/encode	Hoxb2
HOXA3_1/encode	Hoxb3
HOXA3_1/encode	Hoxb4
HOXA3_1/encode	Hoxb5
HOXA3_1/encode	Hoxb6
HOXA3_1/encode	Hoxb7
HOXA3_1/encode	Hoxb8
HOXA3_1/encode	Hoxc4
HOXA3_1/encode	Hoxc5
HOXA3_1/encode	Hoxc6
HOXA3_1/encode	Hoxc8
HOXA3_1/encode	Hoxd3
HOXA3_1/encode	Hoxd4
HOXA3_1/encode	Hoxd8
HOXA3_1/encode	Pdx1
HOXA3_EOMES_1/taiple	Eomes
HOXA3_EOMES_1/taiple	Gsx1
HOXA3_EOMES_1/taiple	Gsx2
HOXA3_EOMES_1/taiple	Hoxa1
HOXA3_EOMES_1/taiple	Hoxa2
HOXA3_EOMES_1/taiple	Hoxa3
HOXA3_EOMES_1/taiple	Hoxa4
HOXA3_EOMES_1/taiple	Hoxa5
HOXA3_EOMES_1/taiple	Hoxa6
HOXA3_EOMES_1/taiple	Hoxa7
HOXA3_EOMES_1/taiple	Hoxb2
HOXA3_EOMES_1/taiple	Hoxb3
HOXA3_EOMES_1/taiple	Hoxb4
HOXA3_EOMES_1/taiple	Hoxb5
HOXA3_EOMES_1/taiple	Hoxb6
HOXA3_EOMES_1/taiple	Hoxb7
HOXA3_EOMES_1/taiple	Hoxb8
HOXA3_EOMES_1/taiple	Hoxc4
HOXA3_EOMES_1/taiple	Hoxc5
HOXA3_EOMES_1/taiple	Hoxc6
HOXA3_EOMES_1/taiple	Hoxc8
HOXA3_EOMES_1/taiple	Hoxd3
HOXA3_EOMES_1/taiple	Hoxd4
HOXA3_EOMES_1/taiple	Hoxd8
HOXA3_EOMES_1/taiple	Pdx1
HOXA3_EOMES_1/taiple	Tbr1
HOXA3_EOMES_1/taiple	Tbx21
HOXA3_PAX5_1/taiple	Gsx1
HOXA3_PAX5_1/taiple	Gsx2
HOXA3_PAX5_1/taiple	Hoxa1
HOXA3_PAX5_1/taiple	Hoxa2
HOXA3_PAX5_1/taiple	Hoxa3
HOXA3_PAX5_1/taiple	Hoxa4
HOXA3_PAX5_1/taiple	Hoxa5
HOXA3_PAX5_1/taiple	Hoxa6
HOXA3_PAX5_1/taiple	Hoxa7
HOXA3_PAX5_1/taiple	Hoxb2
HOXA3_PAX5_1/taiple	Hoxb3
HOXA3_PAX5_1/taiple	Hoxb4
HOXA3_PAX5_1/taiple	Hoxb5
HOXA3_PAX5_1/taiple	Hoxb6
HOXA3_PAX5_1/taiple	Hoxb7
HOXA3_PAX5_1/taiple	Hoxb8
HOXA3_PAX5_1/taiple	Hoxc4
HOXA3_PAX5_1/taiple	Hoxc5
HOXA3_PAX5_1/taiple	Hoxc6
HOXA3_PAX5_1/taiple	Hoxc8
HOXA3_PAX5_1/taiple	Hoxd3
HOXA3_PAX5_1/taiple	Hoxd4
HOXA3_PAX5_1/taiple	Hoxd8
HOXA3_PAX5_1/taiple	Pax1
HOXA3_PAX5_1/taiple	Pax5
HOXA3_PAX5_1/taiple	Pax8
HOXA3_PAX5_1/taiple	Pax9
HOXA3_PAX5_1/taiple	Pdx1
HOXA4_1/encode	Gsx1
HOXA4_1/encode	Gsx2
HOXA4_1/encode	Hoxa1
HOXA4_1/encode	Hoxa2
HOXA4_1/encode	Hoxa3
HOXA4_1/encode	Hoxa4
HOXA4_1/encode	Hoxa5
HOXA4_1/encode	Hoxa6
HOXA4_1/encode	Hoxa7
HOXA4_1/encode	Hoxb2
HOXA4_1/encode	Hoxb3
HOXA4_1/encode	Hoxb4
HOXA4_1/encode	Hoxb5
HOXA4_1/encode	Hoxb6
HOXA4_1/encode	Hoxb7
HOXA4_1/encode	Hoxb8
HOXA4_1/encode	Hoxc4
HOXA4_1/encode	Hoxc5
HOXA4_1/encode	Hoxc6
HOXA4_1/encode	Hoxc8
HOXA4_1/encode	Hoxd3
HOXA4_1/encode	Hoxd4
HOXA4_1/encode	Hoxd8
HOXA4_1/encode	Pdx1
HOXA4_1/taiple	Gsx1
HOXA4_1/taiple	Gsx2
HOXA4_1/taiple	Hoxa1
HOXA4_1/taiple	Hoxa2
HOXA4_1/taiple	Hoxa3
HOXA4_1/taiple	Hoxa4
HOXA4_1/taiple	Hoxa5
HOXA4_1/taiple	Hoxa6
HOXA4_1/taiple	Hoxa7
HOXA4_1/taiple	Hoxb2
HOXA4_1/taiple	Hoxb3
HOXA4_1/taiple	Hoxb4
HOXA4_1/taiple	Hoxb5
HOXA4_1/taiple	Hoxb6
HOXA4_1/taiple	Hoxb7
HOXA4_1/taiple	Hoxb8
HOXA4_1/taiple	Hoxc4
HOXA4_1/taiple	Hoxc5
HOXA4_1/taiple	Hoxc6
HOXA4_1/taiple	Hoxc8
HOXA4_1/taiple	Hoxd3
HOXA4_1/taiple	Hoxd4
HOXA4_1/taiple	Hoxd8
HOXA4_1/taiple	Pdx1
HOXA5/MA0158.1/Jaspar	Gsx1
HOXA5/MA0158.1/Jaspar	Gsx2
HOXA5/MA0158.1/Jaspar	Hoxa1
HOXA5/MA0158.1/Jaspar	Hoxa2
HOXA5/MA0158.1/Jaspar	Hoxa3
HOXA5/MA0158.1/Jaspar	Hoxa4
HOXA5/MA0158.1/Jaspar	Hoxa5
HOXA5/MA0158.1/Jaspar	Hoxa6
HOXA5/MA0158.1/Jaspar	Hoxa7
HOXA5/MA0158.1/Jaspar	Hoxb2
HOXA5/MA0158.1/Jaspar	Hoxb3
HOXA5/MA0158.1/Jaspar	Hoxb4
HOXA5/MA0158.1/Jaspar	Hoxb5
HOXA5/MA0158.1/Jaspar	Hoxb6
HOXA5/MA0158.1/Jaspar	Hoxb7
HOXA5/MA0158.1/Jaspar	Hoxb8
HOXA5/MA0158.1/Jaspar	Hoxc4
HOXA5/MA0158.1/Jaspar	Hoxc5
HOXA5/MA0158.1/Jaspar	Hoxc6
HOXA5/MA0158.1/Jaspar	Hoxc8
HOXA5/MA0158.1/Jaspar	Hoxd3
HOXA5/MA0158.1/Jaspar	Hoxd4
HOXA5/MA0158.1/Jaspar	Hoxd8
HOXA5/MA0158.1/Jaspar	Pdx1
HOXA5_1/encode	Gsx1
HOXA5_1/encode	Gsx2
HOXA5_1/encode	Hoxa1
HOXA5_1/encode	Hoxa2
HOXA5_1/encode	Hoxa3
HOXA5_1/encode	Hoxa4
HOXA5_1/encode	Hoxa5
HOXA5_1/encode	Hoxa6
HOXA5_1/encode	Hoxa7
HOXA5_1/encode	Hoxb2
HOXA5_1/encode	Hoxb3
HOXA5_1/encode	Hoxb4
HOXA5_1/encode	Hoxb5
HOXA5_1/encode	Hoxb6
HOXA5_1/encode	Hoxb7
HOXA5_1/encode	Hoxb8
HOXA5_1/encode	Hoxc4
HOXA5_1/encode	Hoxc5
HOXA5_1/encode	Hoxc6
HOXA5_1/encode	Hoxc8
HOXA5_1/encode	Hoxd3
HOXA5_1/encode	Hoxd4
HOXA5_1/encode	Hoxd8
HOXA5_1/encode	Pdx1
HOXA7_1/encode	Gsx1
HOXA7_1/encode	Gsx2
HOXA7_1/encode	Hoxa1
HOXA7_1/encode	Hoxa2
HOXA7_1/encode	Hoxa3
HOXA7_1/encode	Hoxa4
HOXA7_1/encode	Hoxa5
HOXA7_1/encode	Hoxa6
HOXA7_1/encode	Hoxa7
HOXA7_1/encode	Hoxb2
HOXA7_1/encode	Hoxb3
HOXA7_1/encode	Hoxb4
HOXA7_1/encode	Hoxb5
HOXA7_1/encode	Hoxb6
HOXA7_1/encode	Hoxb7
HOXA7_1/encode	Hoxb8
HOXA7_1/encode	Hoxc4
HOXA7_1/encode	Hoxc5
HOXA7_1/encode	Hoxc6
HOXA7_1/encode	Hoxc8
HOXA7_1/encode	Hoxd3
HOXA7_1/encode	Hoxd4
HOXA7_1/encode	Hoxd8
HOXA7_1/encode	Pdx1
HOXB13_EOMES_1/taiple	Eomes
HOXB13_EOMES_1/taiple	Hoxa13
HOXB13_EOMES_1/taiple	Hoxb13
HOXB13_EOMES_1/taiple	Hoxc13
HOXB13_EOMES_1/taiple	Hoxd13
HOXB13_EOMES_1/taiple	Tbr1
HOXB13_EOMES_1/taiple	Tbx21
HOXB13_EOMES_2/taiple	Eomes
HOXB13_EOMES_2/taiple	Hoxa13
HOXB13_EOMES_2/taiple	Hoxb13
HOXB13_EOMES_2/taiple	Hoxc13
HOXB13_EOMES_2/taiple	Hoxd13
HOXB13_EOMES_2/taiple	Tbr1
HOXB13_EOMES_2/taiple	Tbx21
HOXB13_TBX21_1/taiple	Eomes
HOXB13_TBX21_1/taiple	Hoxa13
HOXB13_TBX21_1/taiple	Hoxb13
HOXB13_TBX21_1/taiple	Hoxc13
HOXB13_TBX21_1/taiple	Hoxd13
HOXB13_TBX21_1/taiple	Tbr1
HOXB13_TBX21_1/taiple	Tbx21
HOXB13_TBX21_2/taiple	Eomes
HOXB13_TBX21_2/taiple	Hoxa13
HOXB13_TBX21_2/taiple	Hoxb13
HOXB13_TBX21_2/taiple	Hoxc13
HOXB13_TBX21_2/taiple	Hoxd13
HOXB13_TBX21_2/taiple	Tbr1
HOXB13_TBX21_2/taiple	Tbx21
HOXB13_TBX3_1/taiple	Hoxa13
HOXB13_TBX3_1/taiple	Hoxb13
HOXB13_TBX3_1/taiple	Hoxc13
HOXB13_TBX3_1/taiple	Hoxd13
HOXB13_TBX3_1/taiple	Tbx2
HOXB13_TBX3_1/taiple	Tbx3
HOXB13_TBX3_1/taiple	Tbx4
HOXB13_TBX3_1/taiple	Tbx5
HOXB13_TBX3_2/taiple	Hoxa13
HOXB13_TBX3_2/taiple	Hoxb13
HOXB13_TBX3_2/taiple	Hoxc13
HOXB13_TBX3_2/taiple	Hoxd13
HOXB13_TBX3_2/taiple	Tbx2
HOXB13_TBX3_2/taiple	Tbx3
HOXB13_TBX3_2/taiple	Tbx4
HOXB13_TBX3_2/taiple	Tbx5
HOXB2_ELF1_2/taiple	Elf1
HOXB2_ELF1_2/taiple	Elf2
HOXB2_ELF1_2/taiple	Elf4
HOXB2_ELF1_2/taiple	Gsx1
HOXB2_ELF1_2/taiple	Gsx2
HOXB2_ELF1_2/taiple	Hoxa1
HOXB2_ELF1_2/taiple	Hoxa2
HOXB2_ELF1_2/taiple	Hoxa3
HOXB2_ELF1_2/taiple	Hoxa4
HOXB2_ELF1_2/taiple	Hoxa5
HOXB2_ELF1_2/taiple	Hoxa6
HOXB2_ELF1_2/taiple	Hoxa7
HOXB2_ELF1_2/taiple	Hoxb2
HOXB2_ELF1_2/taiple	Hoxb3
HOXB2_ELF1_2/taiple	Hoxb4
HOXB2_ELF1_2/taiple	Hoxb5
HOXB2_ELF1_2/taiple	Hoxb6
HOXB2_ELF1_2/taiple	Hoxb7
HOXB2_ELF1_2/taiple	Hoxb8
HOXB2_ELF1_2/taiple	Hoxc4
HOXB2_ELF1_2/taiple	Hoxc5
HOXB2_ELF1_2/taiple	Hoxc6
HOXB2_ELF1_2/taiple	Hoxc8
HOXB2_ELF1_2/taiple	Hoxd3
HOXB2_ELF1_2/taiple	Hoxd4
HOXB2_ELF1_2/taiple	Hoxd8
HOXB2_ELF1_2/taiple	Pdx1
HOXB2_ELF1_3/taiple	Elf1
HOXB2_ELF1_3/taiple	Elf2
HOXB2_ELF1_3/taiple	Elf4
HOXB2_ELF1_3/taiple	Gsx1
HOXB2_ELF1_3/taiple	Gsx2
HOXB2_ELF1_3/taiple	Hoxa1
HOXB2_ELF1_3/taiple	Hoxa2
HOXB2_ELF1_3/taiple	Hoxa3
HOXB2_ELF1_3/taiple	Hoxa4
HOXB2_ELF1_3/taiple	Hoxa5
HOXB2_ELF1_3/taiple	Hoxa6
HOXB2_ELF1_3/taiple	Hoxa7
HOXB2_ELF1_3/taiple	Hoxb2
HOXB2_ELF1_3/taiple	Hoxb3
HOXB2_ELF1_3/taiple	Hoxb4
HOXB2_ELF1_3/taiple	Hoxb5
HOXB2_ELF1_3/taiple	Hoxb6
HOXB2_ELF1_3/taiple	Hoxb7
HOXB2_ELF1_3/taiple	Hoxb8
HOXB2_ELF1_3/taiple	Hoxc4
